brand,model,year,mileage,condition,color,owners_count,accident,month,price,days_to_sell,brand_encoded,model_encoded,color_encoded,age,mileage_per_year,is_premium_color,price_normalized
Kia,Rio,2019,176747,4,Серебристый,2,1,7,598000,57,7,46,2,7,22093.375,1,0.7102895155863307
Lada,Niva Travel,2025,21053,8,Синий,1,0,1,738000,68,8,35,4,1,10526.5,0,2.606344286663082
Chery,Tiggo 8,2017,131814,7,Серебристый,2,1,6,608000,79,2,54,2,9,13181.4,1,0.7411098806447644
Volkswagen,Passat,2015,229650,3,Красный,2,0,10,354000,82,15,37,1,11,19137.5,0,0.4127064899555691
Lada,Vesta,2011,214023,8,Синий,2,0,3,101000,28,8,60,4,15,13376.4375,0,0.3558139534883721
Exeed,LX,2012,298918,5,Синий,4,1,4,178000,73,3,31,4,14,19927.866666666665,0,0.2259306269377224
Exeed,VX,2015,155577,7,Белый,3,0,4,498000,37,3,59,0,11,12964.75,1,0.6332570124475139
Chery,Tiggo 8,2021,88701,7,Серебристый,2,0,12,1261000,72,2,54,2,5,14783.5,1,1.5370716439030392
Toyota,Corolla,2011,350000,1,Белый,3,0,2,173000,49,13,15,0,15,21875.0,1,0.2053133835049375
Skoda,Octavia,2022,47131,3,Черный,2,1,4,937000,87,12,36,5,4,9426.2,1,1.072021994888512
BMW,X3,2015,191050,1,Серебристый,3,0,2,369000,82,0,62,2,11,15920.833333333334,1,0.41979840575203453
Changan,Alsvin,2023,51063,7,Красный,1,0,10,720000,38,1,5,1,3,12765.75,0,1.928841574450203
Geely,Coolray,2019,150298,5,Синий,2,0,5,712000,45,4,14,4,7,18787.25,0,0.8993624481989162
Hyundai,Tucson,2015,289993,7,Серый,1,0,5,417000,29,6,56,3,11,24166.083333333332,1,0.5038291973456959
BMW,3 Series,2013,260718,3,Белый,4,1,8,206000,61,0,1,0,13,18622.714285714286,1,0.2410522742211596
Haval,F7x,2017,121623,4,Серый,1,1,10,507000,88,5,20,3,9,12162.3,1,0.6320456336215029
Volkswagen,Polo,2021,108506,10,Серебристый,2,1,1,1320000,58,15,40,2,5,18084.333333333332,1,1.4440005268472582
UAZ,Profi,2024,27540,8,Черный,1,1,6,574000,61,14,41,5,2,9180.0,1,2.2654027252176303
Chery,Tiggo 7 Pro,2023,60149,9,Синий,1,0,7,1638000,36,2,53,4,3,15037.25,0,2.0080419751875644
Geely,Atlas Pro,2016,164484,5,Синий,3,0,8,497000,56,4,7,4,10,14953.09090909091,0,0.6256572994662924
Mercedes-Benz,GLE,2023,63146,9,Белый,1,0,11,1837000,56,10,22,0,3,15786.5,1,2.0230409473819706
Exeed,TX,2021,119143,9,Серый,2,0,7,1387000,46,3,51,3,5,19857.166666666668,1,1.718794257757178
Mazda,CX-30,2025,21920,9,Серебристый,1,1,4,2024000,22,9,11,2,1,10960.0,1,2.3323184596529902
Changan,CS55,2022,42112,10,Серый,1,0,4,1637000,31,1,10,3,4,8422.4,1,1.9365092209403587
Haval,Jolion,2014,181972,1,Синий,2,0,4,230000,68,5,26,4,12,13997.846153846154,0,0.38037155482285673
Chery,Tiggo 7 Pro,2021,73765,9,Красный,1,0,5,1342000,46,2,53,1,5,12294.166666666666,0,1.6451723630657578
BMW,5 Series,2012,256549,6,Черный,3,1,1,232000,67,0,2,5,14,17103.266666666666,1,0.2683773267430855
Exeed,VX,2013,286668,1,Белый,3,1,1,161000,93,3,59,0,13,20476.285714285714,1,0.2047276686828308
Exeed,RX,2024,24044,9,Серый,1,1,6,1743000,67,3,44,3,2,8014.666666666667,1,2.1941499855327877
Skoda,Octavia,2015,123693,3,Серебристый,1,0,6,506000,64,12,36,2,11,10307.75,1,0.5789147592460907
Volkswagen,Tiguan,2011,258561,9,Серый,3,0,4,306000,10,15,55,3,15,16160.0625,1,0.34102710198991604
Geely,Tugella,2017,157493,7,Серебристый,2,0,7,670000,75,4,57,2,9,15749.3,1,0.830247986338839
UAZ,Pickup,2021,25349,2,Серый,1,0,3,307000,57,14,39,3,5,4224.833333333333,1,1.1722128308488882
Nissan,X-Trail,2012,185170,6,Синий,4,0,7,323000,46,11,61,4,14,12344.666666666666,0,0.3868528214077952
Volkswagen,Tiguan,2019,158004,8,Серебристый,2,1,5,835000,36,15,55,2,7,19750.5,1,0.9305804907241173
Hyundai,Tucson,2025,13038,8,Черный,1,0,9,2437000,35,6,56,5,1,6519.0,1,2.9444406569099777
Lada,Vesta,2019,140216,10,Серый,1,0,5,365000,21,8,60,3,7,17527.0,1,1.2858623071609487
Skoda,Karoq,2013,173990,4,Черный,4,0,9,365000,53,12,29,5,13,12427.857142857143,1,0.42352730814298545
Exeed,RX,2019,150212,4,Серый,2,0,6,749000,75,3,44,3,7,18776.5,1,0.9428676644658969
Haval,Dargo,2018,129002,5,Красный,1,0,2,673000,54,5,17,1,8,14333.555555555555,0,0.8328908654671463
Skoda,Rapid,2024,16194,8,Синий,1,0,11,2104000,40,12,45,4,2,5398.0,0,2.4768373184685344
Toyota,Corolla,2022,88668,4,Красный,1,0,1,1176000,64,13,15,1,4,17733.6,0,1.3956562948081301
Mercedes-Benz,GLE,2018,98391,3,Красный,1,0,9,693000,85,10,22,1,8,10932.333333333334,0,0.7631831118866116
Mazda,3,2014,170019,10,Белый,4,1,6,443000,34,9,0,0,12,13078.384615384615,1,0.4900620801583663
Mercedes-Benz,GLE,2021,67730,5,Синий,1,1,5,1001000,64,10,22,4,5,11288.333333333334,0,1.102375606058439
Geely,Atlas Pro,2017,85979,1,Серебристый,1,0,7,512000,74,4,7,2,9,8597.9,1,0.6445403165528003
Geely,Atlas Pro,2017,163082,3,Красный,2,1,8,382000,92,4,7,1,9,16308.2,0,0.48088750180306583
Hyundai,Tucson,2018,134625,3,Белый,3,0,3,700000,58,6,56,0,8,14958.333333333334,1,0.8457564463836621
Nissan,X-Trail,2011,255461,7,Синий,1,1,4,226000,46,11,61,4,15,15966.3125,0,0.27067720631009823
Chery,Tiggo 7 Pro,2017,99444,9,Красный,1,1,4,749000,49,2,53,1,9,9944.4,0,0.918207227970382
Skoda,Octavia,2016,130423,10,Белый,3,1,2,654000,53,12,36,0,10,11856.636363636364,1,0.7482416058239987
Hyundai,Tucson,2020,103992,2,Черный,1,0,7,934000,72,6,56,5,6,14856.0,1,1.128480744174772
Lada,Granta,2013,237454,3,Синий,3,1,12,64000,104,8,23,4,13,16961.0,0,0.2259315755066463
Mazda,6,2011,242321,2,Белый,1,1,5,159000,76,9,3,0,15,15145.0625,1,0.18734615309832592
Nissan,Qashqai,2023,32886,2,Серый,1,0,11,1263000,73,11,42,3,3,8221.5,1,1.4925974685883223
Haval,Jolion,2013,98615,9,Белый,4,1,3,338000,53,5,26,0,13,7043.928571428572,1,0.5589808066527199
BMW,X3,2020,46727,7,Красный,1,0,10,1111000,43,0,62,1,6,6675.285714285715,0,1.263945877481058
BMW,X5,2013,200740,4,Красный,4,1,4,252000,65,0,63,1,13,14338.57142857143,0,0.295704989154013
Geely,Tugella,2018,179577,9,Серебристый,1,0,10,741000,41,4,57,2,8,19953.0,1,0.9182294893687757
Nissan,Qashqai,2020,116378,2,Белый,1,0,9,844000,73,11,42,0,6,16625.428571428572,1,0.9974285538309928
Kia,Sportage,2025,17083,9,Черный,1,0,4,2285000,34,7,50,5,1,8541.5,1,2.6272577080217006
Hyundai,Santa Fe,2015,26075,3,Черный,3,1,9,411000,80,6,47,5,11,2172.9166666666665,1,0.4765217391304348
Mercedes-Benz,GLE,2018,185519,8,Черный,2,0,3,782000,23,10,22,5,8,20613.222222222223,1,0.861196527410289
BMW,3 Series,2022,72598,6,Синий,1,1,11,1099000,77,0,1,4,4,14519.6,0,1.2860021814031768
Mercedes-Benz,GLE,2014,180347,6,Синий,4,1,12,351000,68,10,22,4,12,13872.846153846154,0,0.386547290436076
Lada,Granta,2017,194368,10,Красный,2,1,3,196000,42,8,23,1,9,19436.8,0,0.6919154499891044
Chery,Tiggo 7 Pro,2013,329587,5,Серебристый,1,0,1,296000,65,2,53,2,13,23541.928571428572,1,0.3628696121218065
Kia,Sorento,2014,180823,9,Черный,2,0,2,489000,40,7,49,5,12,13909.461538461539,1,0.553061573156564
Toyota,Camry,2023,54220,4,Серый,1,0,5,1497000,28,13,13,3,3,13555.0,1,1.693940637883953
Changan,UNI-K,2023,34808,8,Серебристый,1,1,2,1353000,67,1,58,2,3,8702.0,1,1.662866153881061
UAZ,Patriot,2012,154242,2,Синий,2,1,9,73000,78,14,38,4,14,10282.8,0,0.2557703295637081
BMW,5 Series,2016,177494,1,Серый,3,1,4,328000,66,0,2,3,10,16135.818181818182,1,0.37943001367125884
Skoda,Rapid,2016,246843,8,Белый,1,0,3,511000,20,12,45,0,10,22440.272727272728,1,0.601551268886607
Lada,Niva Travel,2014,131759,6,Синий,1,0,1,157000,64,8,35,4,12,10135.307692307691,0,0.5544661964852357
Lada,Largus,2019,133237,5,Серый,2,1,3,210000,48,8,33,3,7,16654.625,1,0.742666432460917
Geely,Tugella,2016,168596,10,Синий,3,0,3,676000,39,4,57,4,10,15326.90909090909,0,0.8376830429329182
Changan,Alsvin,2020,118442,1,Черный,1,0,9,355000,82,1,5,5,6,16920.285714285714,1,0.9510260540691974
Hyundai,Tucson,2015,95391,4,Красный,1,0,6,579000,55,6,56,1,11,7949.25,0,0.6995614035087719
UAZ,Profi,2013,160702,9,Серебристый,2,1,9,128000,57,14,41,2,13,11478.714285714286,1,0.505176914334245
Toyota,RAV4,2011,277272,1,Черный,3,0,5,187000,52,13,43,5,15,17329.5,1,0.2187378154068958
BMW,X5,2017,104758,6,Черный,3,1,5,597000,56,0,63,5,9,10475.8,1,0.7005392004958165
Chery,Tiggo 8,2024,33690,1,Черный,1,1,9,957000,92,2,54,5,2,11230.0,1,1.166516703580657
Mazda,CX-5,2015,178254,6,Красный,2,1,7,396000,60,9,12,1,11,14854.5,0,0.49860265686612304
Mercedes-Benz,GLC,2024,31025,5,Серый,1,0,7,1742000,43,10,21,3,2,10341.666666666666,1,2.1020721818856325
Kia,Rio,2019,167464,2,Белый,2,1,11,521000,95,7,46,0,7,20933.0,1,0.618830832141268
BMW,3 Series,2016,245380,9,Синий,1,1,1,461000,55,0,1,4,10,22307.272727272728,0,0.5394422253201678
UAZ,Pickup,2022,59025,1,Серебристый,1,1,8,274000,94,14,39,2,4,11805.0,1,1.0462094972397242
Mazda,CX-30,2018,171509,7,Красный,3,1,4,617000,55,9,11,1,8,19056.555555555555,0,0.7109883841926359
Lada,Niva Travel,2013,271561,3,Серебристый,4,1,9,68000,79,8,35,2,13,19397.214285714286,1,0.24015096408277722
Changan,CS55,2021,68315,6,Серебристый,2,0,10,1212000,53,1,10,2,5,11385.833333333334,1,1.4337502600975656
Changan,Alsvin,2020,99285,4,Белый,2,0,6,400000,71,1,5,0,6,14183.57142857143,1,1.071578652472335
Toyota,RAV4,2013,58691,4,Белый,4,0,11,428000,78,13,43,0,13,4192.214285714285,1,0.5006405614660503
UAZ,Hunter,2021,89425,9,Красный,1,0,5,445000,38,14,24,1,5,14904.166666666666,0,1.694087266725235
BMW,X5,2012,156354,3,Серебристый,2,1,11,262000,94,0,63,2,14,10423.6,1,0.30743931412044206
Volkswagen,Tiguan,2017,148904,2,Синий,3,0,2,535000,57,15,55,4,9,14890.4,0,0.5962401946555722
Mercedes-Benz,C-Class,2013,243629,1,Серебристый,3,0,12,222000,86,10,8,2,13,17402.071428571428,1,0.26920183133764486
Exeed,RX,2019,118404,1,Белый,1,0,10,653000,79,3,44,0,7,14800.5,1,0.8220194724916297
Exeed,TX,2015,173592,10,Синий,1,0,2,593000,52,3,51,4,11,14466.0,0,0.7348558001802498
BMW,X5,2015,77967,7,Белый,1,1,4,601000,55,0,63,0,11,6497.25,1,0.7052329304823881
Toyota,Camry,2023,47687,9,Серый,1,0,5,1781000,15,13,13,3,3,11921.75,1,2.0153027896268005
Volkswagen,Passat,2025,22144,3,Белый,1,1,7,1354000,80,15,37,0,1,11072.0,1,1.5785440322029394
Lada,Niva Travel,2011,118019,5,Серый,2,0,6,117000,58,8,35,3,15,7376.1875,1,0.4132009234953667
Nissan,Almera,2018,138738,8,Белый,3,1,7,795000,57,11,4,0,8,15415.333333333334,1,0.8580014275025256
Mercedes-Benz,E-Class,2012,350000,1,Черный,2,0,6,198000,70,10,18,5,14,23333.333333333332,1,0.2170309461555829
Volkswagen,Jetta,2019,142477,1,Белый,1,0,9,610000,76,15,25,0,7,17809.625,1,0.7120891575368341
Skoda,Kodiaq,2011,342956,4,Белый,4,1,7,187000,83,12,30,0,15,21434.75,1,0.2308064868918539
Kia,Sportage,2022,93670,1,Белый,1,0,12,983000,61,7,50,0,4,18734.0,1,1.130238217499051
Chery,Tiggo 7 Pro,2023,37765,3,Черный,1,0,9,1279000,66,2,53,5,3,9441.25,1,1.5679399794046978
Lada,Vesta,2023,37924,2,Серый,1,0,10,424000,89,8,60,3,3,9481.0,1,1.4937140225650472
Haval,Dargo,2011,256872,6,Красный,1,0,3,220000,43,5,17,1,15,16054.5,0,0.272267444877819
Hyundai,Creta,2023,62814,4,Серебристый,1,1,12,1077000,93,6,16,2,3,15703.5,1,1.2653017217341518
Lada,Vesta,2014,186755,3,Серый,4,0,10,113000,62,8,60,3,12,14365.76923076923,1,0.3980888786553074
Mercedes-Benz,E-Class,2014,190703,9,Черный,4,0,5,483000,32,10,18,5,12,14669.461538461539,1,0.5294239747128613
Changan,UNI-K,2024,38680,4,Серый,1,0,10,1598000,66,1,58,3,2,12893.333333333334,1,1.9639764330391245
Hyundai,Solaris,2020,148551,8,Черный,2,0,6,1114000,19,6,48,5,6,21221.571428571428,1,1.3671459252441256
Mercedes-Benz,C-Class,2020,157606,6,Синий,1,1,4,803000,47,10,8,4,6,22515.14285714286,0,0.9737345520906705
Exeed,TX,2013,138548,3,Серебристый,1,1,10,282000,85,3,51,2,13,9896.285714285714,1,0.3494592506759367
Mercedes-Benz,C-Class,2022,82498,3,Красный,2,0,7,1202000,72,10,8,1,4,16499.6,0,1.4575702759813025
Toyota,RAV4,2023,75233,5,Серебристый,1,0,12,1610000,70,13,43,2,3,18808.25,1,1.8832507101877123
BMW,X3,2021,66829,1,Серебристый,2,0,7,896000,64,0,62,2,5,11138.166666666666,1,1.019347890389764
Geely,Monjaro,2024,43562,1,Черный,1,0,12,1298000,76,4,34,5,2,14520.666666666666,1,1.5821785350111932
Exeed,RX,2012,199491,8,Красный,3,0,8,320000,43,3,44,1,14,13299.4,0,0.4028273065808905
Mazda,CX-30,2016,215479,3,Серебристый,2,0,11,443000,83,9,11,2,10,19589.0,1,0.510482745862784
Geely,Monjaro,2013,213342,1,Серебристый,1,0,2,238000,71,4,34,2,13,15238.714285714286,1,0.2901066959419599
Geely,Atlas Pro,2016,141375,8,Белый,1,1,3,531000,50,4,7,0,10,12852.272727272728,1,0.6684588048623769
Haval,Dargo,2017,118713,5,Синий,3,0,6,647000,55,5,17,4,9,11871.3,0,0.8007138037997676
Lada,Vesta,2022,96850,8,Синий,2,1,11,442000,60,8,60,4,4,19370.0,0,1.5571264103154503
UAZ,Profi,2011,128426,5,Черный,2,1,7,86000,67,14,41,5,15,8026.625,1,0.3394157393183209
Kia,Rio,2019,224088,2,Синий,2,1,1,392000,96,7,46,4,7,28011.0,0,0.4656078429930462
Skoda,Kodiaq,2015,164342,2,Синий,1,0,7,397000,70,12,30,4,11,13695.166666666666,0,0.49000093741211764
Volkswagen,Passat,2019,73661,7,Красный,2,0,7,1019000,42,15,37,1,7,9207.625,0,1.1879884555500702
Skoda,Octavia,2025,12957,4,Серый,1,0,5,1721000,53,12,36,3,1,6478.5,1,1.9689966416255378
Hyundai,Creta,2016,143448,8,Серый,2,0,2,705000,29,6,16,3,10,13040.727272727272,1,0.8282615727229127
Chery,Tiggo 7 Pro,2011,209469,4,Синий,1,0,3,240000,53,2,53,4,15,13091.8125,0,0.29421860442308634
Lada,Niva Travel,2015,224468,8,Серебристый,2,0,2,161000,43,8,35,2,11,18705.666666666668,1,0.5685927237842225
Kia,K5,2020,68390,3,Серебристый,2,0,3,923000,55,7,28,2,6,9770.0,1,1.0474703002239343
Mercedes-Benz,E-Class,2021,9298,2,Синий,2,0,11,1001000,87,10,18,4,5,1549.6666666666667,0,1.0972120055643357
Nissan,Almera,2018,120458,1,Белый,1,1,10,512000,75,11,4,0,8,13384.222222222223,1,0.5525745042531989
Haval,Dargo,2025,21244,8,Черный,1,0,7,2123000,29,5,17,5,1,10622.0,1,2.627380843070953
UAZ,Patriot,2012,350000,7,Белый,2,0,5,93000,43,14,38,0,14,23333.333333333332,1,0.3258443924578747
Geely,Coolray,2015,68457,1,Черный,2,0,12,396000,76,4,14,5,11,5704.75,1,0.5002072043353523
Haval,Jolion,2019,170798,2,Черный,2,0,5,435000,55,5,26,5,7,21349.75,1,0.7193983754258377
UAZ,Patriot,2025,14539,7,Красный,1,0,8,657000,64,14,38,1,1,7269.5,0,2.301932966073373
UAZ,Hunter,2023,70940,3,Синий,1,0,2,436000,63,14,24,4,3,17735.0,0,1.6598248276229268
Skoda,Rapid,2016,160697,3,Красный,1,0,3,524000,61,12,45,1,10,14608.818181818182,0,0.6168549215197301
Toyota,RAV4,2017,137060,2,Черный,3,0,10,571000,56,13,43,5,9,13706.0,1,0.6679106556007353
BMW,5 Series,2025,8418,6,Красный,1,0,9,1987000,44,0,2,1,1,4209.0,0,2.298559259648754
Kia,Sorento,2020,163596,7,Синий,2,0,11,934000,55,7,49,4,6,23370.85714285714,0,1.0563589147816579
Volkswagen,Tiguan,2011,350000,1,Синий,3,0,1,182000,75,15,55,4,15,21875.0,0,0.2028331129482507
Toyota,Camry,2018,130200,3,Красный,1,1,5,543000,65,13,13,1,8,14466.666666666666,0,0.6144353816773457
Exeed,TX,2021,104367,8,Красный,2,0,9,1221000,53,3,51,1,5,17394.5,0,1.513084202394747
Kia,Sportage,2014,151023,6,Серебристый,1,0,7,499000,42,7,50,2,12,11617.153846153846,1,0.5737424929115224
Changan,Alsvin,2023,38717,6,Черный,1,1,3,552000,76,1,5,5,3,9679.25,1,1.4787785404118223
Nissan,Qashqai,2024,35237,3,Красный,1,0,9,1425000,58,11,42,1,2,11745.666666666666,0,1.6840470251293422
Exeed,RX,2024,20319,5,Серебристый,1,1,4,1313000,57,3,44,2,2,6773.0,1,1.6528507923147164
Mazda,3,2025,14822,7,Белый,1,0,2,2049000,54,9,0,0,1,7411.0,1,2.266675400100435
UAZ,Hunter,2013,206034,3,Синий,1,0,10,91000,72,14,24,4,13,14716.714285714286,0,0.3464313287011154
Haval,Jolion,2018,93234,6,Синий,3,1,10,475000,64,5,26,4,8,10359.333333333334,0,0.7855499501776388
Changan,CS55,2020,105908,5,Серый,2,0,11,930000,63,1,10,3,6,15129.714285714286,1,1.1001549025501123
BMW,5 Series,2021,65818,5,Красный,1,0,5,1196000,23,0,2,1,5,10969.666666666666,0,1.3835313913134926
Kia,Sorento,2025,7479,4,Серебристый,1,1,1,1536000,92,7,49,2,1,3739.5,1,1.7372240825531335
Changan,UNI-K,2022,39457,10,Серый,2,0,12,1586000,48,1,58,3,4,7891.4,1,1.9492281744681172
Mercedes-Benz,GLC,2017,104617,9,Серебристый,1,1,4,774000,34,10,21,2,9,10461.7,1,0.9339861474049825
Geely,Coolray,2021,118716,6,Красный,2,0,11,1054000,58,4,14,1,5,19786.0,0,1.3313595792158113
BMW,5 Series,2015,221788,3,Черный,3,0,11,347000,68,0,2,5,11,18482.333333333332,1,0.4014091912924598
Volkswagen,Passat,2015,236107,10,Черный,2,0,6,489000,44,15,37,5,11,19675.583333333332,1,0.570094558158964
Geely,Atlas Pro,2011,257050,9,Красный,3,0,9,253000,45,4,7,1,15,16065.625,0,0.3184935548590986
Mercedes-Benz,C-Class,2011,186031,8,Черный,2,0,12,322000,39,10,8,5,15,11626.9375,1,0.3904639175257732
Changan,CS55,2013,274707,1,Черный,1,0,9,216000,64,1,10,5,13,19621.928571428572,1,0.2555198483342196
Toyota,Corolla,2018,197437,8,Серый,1,0,6,801000,39,13,15,3,8,21937.444444444445,1,0.9506128334534968
Lada,Vesta,2016,194222,1,Красный,3,1,5,92000,71,8,60,1,10,17656.545454545456,0,0.3241077596131706
Volkswagen,Polo,2018,114827,5,Белый,2,1,4,677000,49,15,40,0,8,12758.555555555555,1,0.7405972399057529
Lada,Niva Travel,2025,18956,9,Красный,1,0,11,725000,49,8,35,1,1,9478.0,0,2.5604330729413745
Toyota,Corolla,2022,49048,8,Черный,1,0,4,1532000,17,13,15,5,4,9809.6,1,1.8181508874541286
Nissan,X-Trail,2012,139954,4,Черный,3,0,10,341000,68,11,61,5,14,9330.266666666666,1,0.4084111829723163
BMW,X3,2025,19259,7,Серый,1,0,3,2124000,41,0,62,3,1,9629.5,1,2.4164005794507353
Mazda,6,2020,112136,2,Белый,2,1,9,699000,77,9,3,0,6,16019.42857142857,1,0.8236161070171686
Chery,Arrizo 8,2019,110026,7,Белый,2,0,3,929000,40,2,6,0,7,13753.25,1,1.111122798815646
Changan,UNI-K,2011,165806,6,Черный,3,0,5,313000,39,1,58,5,15,10362.875,1,0.38468374439377095
Haval,F7,2012,254735,10,Белый,2,0,2,310000,46,5,19,0,14,16982.333333333332,1,0.3686903298560121
Mazda,3,2011,277731,8,Синий,3,0,2,292000,23,9,0,4,15,17358.1875,0,0.32302060362583057
Nissan,Juke,2021,89946,1,Синий,2,0,6,929000,53,11,27,4,5,14991.0,0,1.0418227399126967
Mazda,CX-30,2023,53782,8,Красный,1,0,2,1799000,36,9,11,1,3,13445.5,0,2.073043927329906
Hyundai,Solaris,2025,24477,1,Серый,1,0,10,1564000,72,6,48,3,1,12238.5,1,1.9194041535743378
Exeed,LX,2022,65682,10,Белый,2,0,2,1709000,43,3,31,0,4,13136.4,1,2.1691878732391436
UAZ,Pickup,2018,176377,8,Серый,2,0,2,251000,32,14,39,3,8,19597.444444444445,1,0.9583889919969737
Toyota,RAV4,2013,250235,5,Белый,3,0,1,304000,48,13,43,0,13,17873.928571428572,1,0.35559516515345624
UAZ,Patriot,2011,202944,9,Синий,2,0,8,100000,47,14,38,4,15,12684.0,0,0.350370314470833
Chery,Arrizo 8,2018,158319,5,Черный,2,0,11,694000,70,2,6,5,8,17591.0,1,0.830052984260558
Mercedes-Benz,GLC,2012,350000,10,Серебристый,2,0,4,350000,22,10,21,2,14,23333.333333333332,1,0.42234515709527637
BMW,X3,2019,113440,10,Черный,1,1,8,1042000,48,0,62,5,7,14180.0,1,1.185446988600596
UAZ,Pickup,2014,67589,5,Серый,2,0,3,170000,49,14,39,3,12,5199.153846153846,1,0.649108082229026
Kia,Rio,2016,184106,5,Серебристый,3,1,9,393000,60,7,46,2,10,16736.909090909092,1,0.4667956181027223
Nissan,X-Trail,2016,199184,6,Серебристый,1,1,2,443000,70,11,61,2,10,18107.636363636364,1,0.5305752318379359
Volkswagen,Passat,2024,26427,3,Черный,1,1,3,1140000,62,15,37,5,2,8809.0,1,1.329054798162002
Haval,Jolion,2018,83346,2,Красный,1,0,4,449000,71,5,26,1,8,9260.666666666666,0,0.7425514265889681
Haval,Dargo,2022,75507,8,Серебристый,2,1,4,1244000,42,5,17,2,4,15101.4,1,1.5395486428545766
Kia,Sportage,2014,286194,1,Белый,3,0,8,245000,41,7,50,0,12,22014.923076923078,1,0.28169721595856306
Toyota,Camry,2024,40583,6,Серый,1,0,11,1927000,56,13,13,3,2,13527.666666666666,1,2.18051009298756
BMW,5 Series,2015,242429,9,Синий,2,0,4,444000,24,0,2,4,11,20202.416666666668,0,0.5136186770428016
Nissan,Almera,2012,233761,9,Черный,1,1,6,288000,41,11,4,5,14,15584.066666666668,1,0.3108231586424244
Haval,F7,2023,49273,3,Серебристый,1,0,9,1204000,64,5,19,2,3,12318.25,1,1.431945668214963
Mercedes-Benz,GLC,2020,159086,1,Серый,1,0,4,658000,58,10,21,3,6,22726.571428571428,1,0.7940088953391196
Mazda,3,2012,296922,2,Белый,3,1,10,186000,74,9,0,0,14,19794.8,1,0.20575969956987838
Hyundai,Creta,2011,122789,1,Синий,2,0,8,248000,73,6,16,4,15,7674.3125,0,0.291360099340826
Haval,Jolion,2016,200246,7,Серый,2,0,11,406000,70,5,26,3,10,18204.18181818182,1,0.6714384837307819
